Key,Type,Desc,Vietnamese
not_enough_free_beds,0,,Không có sẵn giường trống. Hãy xây dựng thêm giường hoặc chỗ ngủ cho người bị thương.
prioritise_carry_to_bed,0,,Cõng dân làng này về giường bệnh trống
general_operate_production,0,,Ưu Tiên Vận Hành Sản Xuất
general_deliver_production_material,0,,Ưu Tiên Vận Chuyển Nguyên Liệu Sản Xuất:
queued_production,0,,Sản phẩm trong hàng đợi:
no_production_item_queued,0,,Chưa có sản phẩm nào trong hàng đợi sản xuất
prioritise_locking_door,0,,Ưu Tiên Khóa Cánh Cửa Này
prioritise_always_open_door,0,,Ưu Tiên Giữ Cửa Luôn Mở
prioritise_unlocking_door,0,,Ưu Tiên Mở Khóa Đưa Cửa Về Bình Thường
hunting_requires_ranged_weapon,0,,Dân làng này không thể đi săn nếu không có vũ khí tầm xa
prioritise_hunting,0,,Ưu Tiên Săn Bắt Thú
prioritise_open_window,0,,Ưu Tiên Mở Cánh Cửa Sổ
prioritise_close_window,0,,Ưu Tiên Đóng Cánh Cửa Sổ
prioritise_flame_off,0,,Ưu Tiên Dập Tắt Ngọn Lửa
prioritise_flame_on,0,,Ưu Tiên Thắp Sáng Ngọn Lửa
already_working_on_target,0,,Đang có người thực hiện công việc này rồi
build_sight_must_be_clear,0,,"Không thể bắt đầu xây dựng, cần dọn sạch mặt bằng khu vực trước"
construction_skill_level_low,0,,Không thể bắt đầu xây dựng: chưa đạt cấp kỹ năng yêu cầu
missing_skill_required_for_production,0,,Không thể bắt đầu sản xuất: chưa đạt cấp kỹ năng yêu cầu
taming_skill_level_low,0,,Không thể thuần hóa động vật: chưa đạt cấp kỹ năng yêu cầu
training_skill_level_low,0,,Không thể huấn luyện động vật: chưa đạt cấp kỹ năng yêu cầu
missing_resource_for_production,0,,Không có sẵn tài nguyên để vận chuyển
building_unreachable,0,,Không thể tiếp cận công trình
not_enough_skill_level,0,,Không thể trang bị: chưa đạt cấp kỹ năng yêu cầu
cannot_passive_production,0,,Không thể ưu tiên hoạt động sản xuất thụ động
can_not_execute_order_on_self,0,,Không thể thực hiện hành động này lên chính mình
already_has_operator,0,,Đã có người vận hành rồi
prioritise_bury,0,,Ưu Tiên Chôn Cất Thi Hài
nowhere_to_bury,0,,"Không còn chỗ chôn cất trống, hoặc chưa chỉ định nơi an táng cho loại thi hài này."
prioritise_convalescing,0,,Ưu Tiên Tĩnh Dưỡng Hồi Phục
active_productin_paused,0,,Đã tạm dừng dây chuyền sản xuất đang hoạt động
amount_met,0,,Đã Đạt Đủ Số Lượng Yêu Cầu
building_unstable,0,,Công trình không vững chắc vì được đặt ở vị trí có độ vững chắc bằng 0
general_trade_with,0,,Giao Thương Trao Đổi Với: <trader_name>
general_negotiate_with,0,,Đàm Phán Thương Lượng Với: <negotiator_name>
prioritise_taming,0,,Ưu Tiên Thuần Hóa Động Vật
prioritise_train,0,,Ưu Tiên Huấn Luyện Thú Cưng
prioritise_slaughter,0,,Ưu Tiên Mổ Thịt Lấy Thực Phẩm
prioritise_animal_harvest,0,,Ưu tiên thu hoạch từ vật nuôi
prioritise_release,0,,Ưu Tiên Phóng Thích Về Tự Nhiên
prioritise_rope,0,,Ưu Tiên Buộc Dây Dắt Động Vật
menu_produce,0,,Sản xuất
menu_deliver,0,,Vận chuyển
prioritise_building_uninstall,0,,Gỡ bỏ
no_valid_pen,0,,Chưa có chuồng nuôi phù hợp cho loài động vật này 
prioritise_reset_trap,0,,Ưu Tiên Cài Đặt Lại Cạm Bẫy
prioritise_trough_refill,0,,Ưu Tiên Đổ Thức Ăn Vào Máng
self_tend_must_be_enabled,0,,Cần kích hoạt tùy chọn Tự Băng Bó trong bảng Quản Lý để dân làng có thể tự cứu chữa bản thân.
prioritise_fishing,0,,Ưu Tiên Đánh Bắt Cá
put_out_fire,0,,Ưu Tiên Dập Tắt Đám Cháy
put_out_fire_tooltip,0,,Ưu tiên dập tắt đám cháy
prioritise_barrel_refill,0,,Ưu Tiên Rót Đầy Thùng Chứa
prioritise_open_shelf,0,,Ưu Tiên Dọn Sạch Đồ Khỏi Kệ
prioritise_stripping,0,,Ưu Tiên: Lột Đồ
prioritise_gardening,0,,Ưu Tiên: Trồng Trọt & Chăm Sóc Cây
prioritise_move_to_location,0,,Di chuyển đến vị trí chỉ định
prioritise_pet_animal,0,,Vuốt ve thú cưng
third_archer_easy,0,,Xạ Thủ Tái Lâm
third_archer_med,0,,Xạ Thủ Tái Lâm Tinh Nhuệ
third_archer_hard,0,,Đại Cung Thủ Tái Lâm Bậc Thầy
third_basic_easy,0,,Kẻ Cướp Bóc Tái Lâm
third_basic_med,0,,Kẻ Cướp Bóc Tái Lâm Hung Hãn
third_basic_hard,0,,Kẻ Cướp Bóc Tái Lâm Tàn Bạo
third_heavy_easy,0,,Côn Đồ Tái Lâm
third_heavy_med,0,,Côn Đồ Tái Lâm Hung Hãn
third_heavy_hard,0,,Côn Đồ Tái Lâm Khát Máu
progeny_archer_easy,0,,Xạ Thủ Hậu Duệ Dịch Hạch
progeny_archer_med,0,,Xạ Thủ Hậu Duệ Tinh Nhuệ
progeny_archer_hard,0,,Đại Cung Thủ Hậu Duệ Bậc Thầy
progeny_basic_easy,0,,Kẻ Cướp Hậu Duệ Dịch Hạch
progeny_basic_med,0,,Kẻ Cướp Hậu Duệ Hung Hãn
progeny_basic_hard,0,,Kẻ Cướp Hậu Duệ Tàn Bạo
progeny_heavy_easy,0,,Côn Đồ Hậu Duệ Dịch Hạch
progeny_heavy_med,0,,Côn Đồ Hậu Duệ Hung Tợn
progeny_heavy_hard,0,,Côn Đồ Hậu Duệ Khát Máu
forest_bandit_archer_easy,0,,Cung Thủ Thảo Khấu
forest_bandit_archer_medium,0,,Cung Thủ Thiện Chiến
forest_bandit_archer_hard,0,,Đại Cung Thủ Bậc Thầy
forest_bandit_basic_easy,0,,Kẻ Cướp Rừng Xanh
forest_bandit_basic_medium,0,,Kẻ Cướp Rừng Hung Hãn
forest_bandit_basic_hard,0,,Kẻ Cướp Rừng Tàn Bạo
forest_bandit_heavy_easy,0,,Côn Đồ Thổ Phỉ
forest_bandit_heavy_medium,0,,Côn Đồ Thổ Phỉ Hung Tợn
forest_bandit_heavy_hard,0,,Côn Đồ Thổ Phỉ Khát Máu
trebuchet3,0,,Máy bắn đá Trebuchet di động
trebuchet2,0,,Máy bắn đá Trebuchet di động
trebuchet,0,,Máy bắn đá Trebuchet di động
general_archer_easy,0,,Cung thủ
general_archer_med,0,,Cung Thủ Thiện Chiến
general_archer_hard,0,,Đại Cung Thủ Bậc Thầy
general_basic_easy,0,,Kẻ cướp
general_basic_med,0,,Kẻ Cướp Hung Hãn
general_basic_hard,0,,Kẻ Cướp Tàn Bạo
general_heavy_easy,0,,Côn đồ
general_heavy_med,0,,Côn Đồ Hung Tợn
general_heavy_hard,0,,Côn Đồ Khát Máu
general_pillager_easy,0,,Kẻ cướp bóc
general_pillager_lvl2,0,,Thổ Phỉ Hung Hãn
general_pillager_lvl3,0,,Thổ Phỉ Tàn Bạo
general_pillager_lvl1,0,,Thổ phỉ
trader_1,0,,Thương nhân
general_trader,0,,Thương nhân
general_bodyguard,0,,Hộ Vệ Thương Nhân
negotiator_1,0,,Người đàm phán
general_negotiator,0,,Người đàm phán
bard_visitor_1,0,,Người hát rong
priest_visitor_1,0,,Linh mục
shaman_visitor_1,0,,Tu sĩ Druid
beggar,0,,Kẻ ăn mày
beggar_1,0,,Kẻ ăn mày
general_beggar,0,,Kẻ ăn mày
general_beggar_1,0,,Kẻ ăn mày
beggar_negotiator,0,,Kẻ ăn mày
ambush_negotiator,0,,Người đàm phán
trader_prisoners,0,,Thương nhân
general_basic_very_hard,0,,Kẻ Cướp Man Rợ
general_archer_very_hard,0,,Cung Thủ Xuất Chúng
general_heavy_very_hard,0,,Côn Đồ Quỷ Dữ
forest_bandit_basic_very_hard,0,,Kẻ Cướp Rừng Man Rợ
forest_bandit_archer_very_hard,0,,Cung Thủ Rừng Xuất Chúng
forest_bandit_heavy_very_hard,0,,Côn Đồ Thổ Phỉ Quỷ Dữ
progeny_of_the_plague_basic_easy,0,,Kẻ Cướp Hậu Duệ Dịch Hạch
progeny_of_the_plague_basic_medium,0,,Kẻ Cướp Dịch Hạch Hung Hãn
progeny_of_the_plague_basic_hard,0,,Kẻ Cướp Dịch Hạch Tàn Bạo
progeny_of_the_plague_archer_easy,0,,Cung Thủ Dịch Hạch
progeny_of_the_plague_archer_medium,0,,Cung Thủ Dịch Hạch Thiện Chiến
progeny_of_the_plague_archer_hard,0,,Đại Cung Thủ Dịch Hạch
progeny_of_the_plague_heavy_easy,0,,Côn Đồ Dịch Hạch
progeny_of_the_plague_heavy_medium,0,,Côn Đồ Dịch Hạch Hung Tợn
progeny_of_the_plague_heavy_hard,0,,Côn Đồ Dịch Hạch Khát Máu
progeny_of_the_plague_basic_very_hard,0,,Kẻ Cướp Dịch Hạch Man Rợ
progeny_of_the_plague_archer_very_hard,0,,Cung Thủ Dịch Hạch Xuất Chúng
progeny_of_the_plague_heavy_very_hard,0,,Côn Đồ Dịch Hạch Quỷ Dữ
church_of_third_coming_basic_easy,0,,Kẻ Cướp Giáo Hội Tái Lâm
church_of_third_coming_basic_medium,0,,Kẻ Cướp Tái Lâm Hung Hãn
church_of_third_coming_basic_hard,0,,Kẻ Cướp Tái Lâm Tàn Bạo
church_of_third_coming_archer_easy,0,,Cung Thủ Giáo Hội Tái Lâm
church_of_third_coming_archer_medium,0,,Cung Thủ Tái Lâm Thiện Chiến
church_of_third_coming_archer_hard,0,,Đại Cung Thủ Tái Lâm Bậc Thầy
church_of_third_coming_heavy_easy,0,,Côn Đồ Giáo Hội Tái Lâm
church_of_third_coming_heavy_medium,0,,Côn Đồ Tái Lâm Hung Tợn
church_of_third_coming_heavy_hard,0,,Côn Đồ Tái Lâm Khát Máu
church_of_third_coming_basic_very_hard,0,,Kẻ Cướp Tái Lâm Man Rợ
church_of_third_coming_archer_very_hard,0,,Cung Thủ Tái Lâm Xuất Chúng
church_of_third_coming_heavy_very_hard,0,,Côn Đồ Tái Lâm Quỷ Dữ
ancrene_disciples_basic_easy,0,,Kẻ Cướp Môn Đồ Ancrene
ancrene_disciples_basic_medium,0,,Kẻ Cướp Ancrene Hung Hãn
ancrene_disciples_basic_hard,0,,Kẻ Cướp Ancrene Tàn Bạo
ancrene_disciples_archer_easy,0,,Cung Thủ Môn Đồ Ancrene
ancrene_disciples_archer_medium,0,,Cung Thủ Ancrene Thiện Chiến
ancrene_disciples_archer_hard,0,,Đại Cung Thủ Ancrene Bậc Thầy
ancrene_disciples_heavy_easy,0,,Côn Đồ Môn Đồ Ancrene
ancrene_disciples_heavy_medium,0,,Côn Đồ Ancrene Hung Tợn
ancrene_disciples_heavy_hard,0,,Côn Đồ Ancrene Khát Máu
ancrene_disciples_basic_very_hard,0,,Kẻ Cướp Ancrene Man Rợ
ancrene_disciples_archer_very_hard,0,,Cung Thủ Ancrene Xuất Chúng
ancrene_disciples_heavy_very_hard,0,,Côn Đồ Ancrene Quỷ Dữ
faithful_sons_of_england_basic_easy,0,,Kẻ Cướp Người Con Nước Anh
faithful_sons_of_england_basic_medium,0,,Kẻ Cướp Nước Anh Hung Hãn
faithful_sons_of_england_basic_hard,0,,Kẻ Cướp Nước Anh Tàn Bạo
faithful_sons_of_england_archer_easy,0,,Cung Thủ Người Con Nước Anh
faithful_sons_of_england_archer_medium,0,,Cung Thủ Nước Anh Thiện Chiến
faithful_sons_of_england_archer_hard,0,,Đại Cung Thủ Nước Anh Bậc Thầy
faithful_sons_of_england_heavy_easy,0,,Côn Đồ Người Con Nước Anh
faithful_sons_of_england_heavy_medium,0,,Côn Đồ Nước Anh Hung Tợn
faithful_sons_of_england_heavy_hard,0,,Côn Đồ Nước Anh Khát Máu
faithful_sons_of_england_basic_very_hard,0,,Kẻ Cướp Nước Anh Man Rợ
faithful_sons_of_england_archer_very_hard,0,,Cung Thủ Nước Anh Xuất Chúng
faithful_sons_of_england_heavy_very_hard,0,,Côn Đồ Nước Anh Quỷ Dữ
band_of_the she_wolf_basic_easy,0,,Kẻ Cướp Băng Đảng Sói Cái
band_of_the she_wolf_basic_medium,0,,Kẻ Cướp Sói Cái Hung Hãn
band_of_the she_wolf_basic_hard,0,,Kẻ Cướp Sói Cái Tàn Bạo
band_of_the she_wolf_archer_easy,0,,Cung Thủ Băng Đảng Sói Cái
band_of_the she_wolf_archer_medium,0,,Cung Thủ Sói Cái Thiện Chiến
band_of_the she_wolf_archer_hard,0,,Đại Cung Thủ Sói Cái Bậc Thầy
band_of_the she_wolf_heavy_easy,0,,Côn Đồ Băng Đảng Sói Cái
band_of_the she_wolf_heavy_medium,0,,Côn Đồ Sói Cái Hung Tợn
band_of_the she_wolf_heavy_hard,0,,Côn Đồ Sói Cái Khát Máu
band_of_the she_wolf_basic_very_hard,0,,Kẻ Cướp Sói Cái Man Rợ
band_of_the she_wolf_archer_very_hard,0,,Cung Thủ Sói Cái Xuất Chúng
band_of_the she_wolf_heavy_very_hard,0,,Côn Đồ Sói Cái Quỷ Dữ
philosophers_of_the_natural_order_basic_easy,0,,Kẻ Cướp Trật Tự Tự Nhiên
philosophers_of_the_natural_order_basic_medium,0,,Kẻ Cướp Tự Nhiên Hung Hãn
philosophers_of_the_natural_order_basic_hard,0,,Kẻ Cướp Tự Nhiên Tàn Bạo
philosophers_of_the_natural_order_archer_easy,0,,Cung Thủ Trật Tự Tự Nhiên
philosophers_of_the_natural_order_archer_medium,0,,Cung Thủ Tự Nhiên Thiện Chiến
philosophers_of_the_natural_order_archer_hard,0,,Đại Cung Thủ Tự Nhiên Bậc Thầy
philosophers_of_the_natural_order_heavy_easy,0,,Côn Đồ Trật Tự Tự Nhiên
philosophers_of_the_natural_order_heavy_medium,0,,Côn Đồ Tự Nhiên Hung Tợn
philosophers_of_the_natural_order_heavy_hard,0,,Côn Đồ Tự Nhiên Khát Máu
philosophers_of_the_natural_order_basic_very_hard,0,,Kẻ Cướp Tự Nhiên Man Rợ
philosophers_of_the_natural_order_archer_very_hard,0,,Cung Thủ Tự Nhiên Xuất Chúng
philosophers_of_the_natural_order_heavy_very_hard,0,,Côn Đồ Tự Nhiên Quỷ Dữ
society_of_fellows_basic_easy,0,,Kẻ Cướp Hội Viện Sĩ
society_of_fellows_basic_medium,0,,Kẻ Cướp Viện Sĩ Hung Hãn
society_of_fellows_basic_hard,0,,Kẻ Cướp Viện Sĩ Tàn Bạo
society_of_fellows_archer_easy,0,,Cung Thủ Hội Viện Sĩ
society_of_fellows_archer_medium,0,,Cung Thủ Viện Sĩ Thiện Chiến
society_of_fellows_archer_hard,0,,Đại Cung Thủ Viện Sĩ Bậc Thầy
society_of_fellows_heavy_easy,0,,Côn Đồ Hội Viện Sĩ
society_of_fellows_heavy_medium,0,,Côn Đồ Viện Sĩ Hung Tợn
society_of_fellows_heavy_hard,0,,Côn Đồ Viện Sĩ Khát Máu
society_of_fellows_basic_very_hard,0,,Kẻ Cướp Viện Sĩ Man Rợ
