Key,Type,Desc,English
tutorial_orders_info,0,,"<style=AlmParagraph>Orders\n</style>- Issue orders to your settlers with the order tools in the lower right corner.\n- Try selecting the chop tool and <sprite=""ctrl_left_click"" index=t> + drag it over some trees you want to cut down."
tutorial_production,0,,Tutorial: Production
tutorial_production_info,0,,"<style=AlmParagraph>Production\n</style>- To start producing something, select a workstation, and add a product from the product list. \n- Set the number of products you want your settlers to make. <style=AlmParagraph>\nTip\n</style>- <style=Desc>Set the food production to “Until you have” mode so your settlers will continually produce if they have material, up to the required number.</style>"
tutorial_research,0,,Tutorial: Research
tutorial_research_info,0,,"<style=AlmParagraph>Research\n</style>- Unlock new building options and production types in the research panel. \n- Various forms of knowledge in the form of books are available to unlock research items.\n- Unlocked research items will not consume the books. \n- Take care of your books, having them destroyed or stolen will disable unlocking new research items until the previously allocated amount is reached. \n- Books (Chronicle, Textbook, Thesis) are produced at research tables (<LinkAlmanac=""Basicresearchtable"">Basic Research Table</link>, <LinkAlmanac=""Researchtable"">Research Table</link>, <LinkAlmanac=""Advancedresearchtable"">Advanced Research Table</link>)"
tutorial_schedule,0,,Tutorial: Schedule
tutorial_schedule_info,0,,<style=AlmParagraph>Schedule panel\n</style>- You can use the <b>SCHEDULE</b> panel to modify the time of day your settler should do each type of activity.
tutorial_select,0,,Tutorial: Draft Settlers
tutorial_select_info,0,,"<style=AlmParagraph>Draft\n</style>- To control your settlers directly, draft them by selecting them, and clicking on the draft action in their selection panel.<style=AlmParagraph>\nTip\n</style><style=Desc>- You can select multiple settlers and then draft them. \n- Use the settler panel on the left to quickly select a single settler, or use [<style=Shortcut>Shift</style>] + <sprite=""ctrl_left_click"" index=t> to select multiple. </style>"
tutorial_stockpile,0,,Tutorial: Stockpile
tutorial_stockpile_info,0,,<style=AlmParagraph>Stockpile\n</style>- Your settlers need somewhere to store resources.\n- You need to designate a stockpile zone.\n- Choose the default stockpile from the zone panel [<style=Shortcut>F7</style>] in the lower left of the screen.<style=AlmParagraph>\nTip\n</style>- <style=Desc>Place stockpiles under roofs or inside to slow down resources' decay.</style>
tutorial_welcome,0,,Welcome
tutorial_welcome_info,0,,<style=AlmParagraph>Welcome To Going Medieval\n</style>- Please bear in mind that the game is under Heavy development. This means that the game will have some bugs and unfinished systems. <b>You can consult the Almanac for help and tutorials.</b>
tutorial_mood_info,0,,"<style=AlmParagraph>Mood\n</style>- Mood represents your settlers' happiness.\n- Be sure to check on your settlers’ mood often.\n- A low mood can result in settlers rebelling and refusing to follow orders.\n- If a settler's mood reaches 0, they will leave your settlement.\n- Things like cooked or lavish meals, comfortable beds, and a fair amount of leisure time can help keep your settlers’ spirits high."
tutorial_manage_info,0,,"<style=AlmParagraph>Manage\n</style>- Use the manage panel to determine which items your settlers will auto-equip, what food and alcohol they are allowed to consume, etc.\n- You can still force settlers to consume or equip something using the right-click action menu. "
tutorial_defence_info,0,,"<style=AlmParagraph>Defence\n</style>- Use structures like merlons to your advantage to cover your archers from enemy projectiles.\n- Place archers on higher ground so they get a buff in precision, range, and critical hit chance.\n- Place traps strategically around your settlement to weaken your enemies."
tutorial_mood,0,,Tutorial: Mood
tutorial_manage,0,,Tutorial: Manage
tutorial_defence,0,,Tutorial: Defence
tutorial_forbid,0,,Tutorial: Forbid/Allow
tutorial_forbid_info,0,,<style=AlmParagraph>Forbid/Allow\n</style>- Settlers will not interact with items that are marked as forbidden.\n- Forbidden items will have a forbidden sign over them.\n- You can allow forbidden items by using the allow order or by selecting the item and selecting the allow action. 
tutorial_region,0,,Tutorial: Region
tutorial_trading,0,,Tutorial: Bartering
tutorial_initiate_trading,0,,Tutorial: Initiate Bartering
tutorial_friendliness,0,,Tutorial: Alignment
tutorial_trading_info,0,,"<style=AlmParagraph>Bartering\n</style>- Bartering functions by exchanging resources and items with a Merchant.\n- You can request resources only if you proffer something in return with the same or similar value.\n- The settler making the trade can influence prices, and can also negotiate to get more than they offered.\n\n- Giving the merchant more value than is received will be considered a gift, and will influence alignment favourably towards the Merchant's faction.\n- The value of resources is determined by merchant type, faction, alignment, and even time of year.
"
tutorial_region_info,0,,"<style=AlmParagraph>Region\n</style>- You can see what factions and faction settlements are in your region.\n- Form a caravan and send your settlers to trade with other settlements by selecting a settlement and clicking the <b>send caravan</b> button.
"
tutorial_friendliness_info,0,,"<style=AlmParagraph>Alignment\n</style>- Alignment determines whether a faction is friendly, neutral or hostile towards your settlement.\n- Hostile factions will initiate raids on your settlement, while friendly and neutral factions will send Merchants your way from time to time.
"
tutorial_initiate_trading_info,0,,"<style=AlmParagraph>Initiate Bartering\n</style>- To initiate bartering with a merchant, select a settler and <sprite=""ctrl_right_click"" index=t> on the merchant, then select the <b>Barter with</b> option."
tutorial_move_structures,0,,Tutorial: Relocate Structures
tutorial_move_structures_info,0,,"<style=AlmParagraph>Relocate Structures\n</style>- Smaller structures like furniture, workstations and decorations can be easily relocated: Select an already-constructed structure and click on the relocate button. Then select a new location.\n\n- Structures that are removed will turn into a resource pile and can be stored on stockpiles, and even traded with Merchants.
"
tutorial_farming,0,,Tutorial: Farming
tutorial_farming_info,0,,"<style=AlmParagraph>Farming\n</style>- Sow crop fields to ensure a steady supply of food for the upcoming winter. \n- Choose a crop from the zone panel [<style=Shortcut>F7</style>], then drag it to the required size.\n- You need appropriate supplies of seeds and saplings in order to sow.\n- New varieties of crop fields will be unlocked as you acquire new seed types, either by foraging, or from merchants. \n- Remember that plants need sunlight. Sow crops in the open, away from trees or structures that will create shade. Days are shorter in winter and early spring, so try to avoid sowing plants during this time."
tutorial_animals,0,,Tutorial: Animals
tutorial_animals_info,0,,"<style=AlmParagraph>Animals\n</style><b>Wild Animals</b>\n- Settlers can hunt and butcher wild animals for meat and leather.\n- Some animals like wolves and boars have a chance to retaliate when hunted.\n- To hunt an animal, a settler needs to be equipped with a ranged weapon.\n\n<b>Domestic Animals</b>\n- Some wild animals can be tamed.\n- Some animals may attack a settler who is trying to tame them, so beware.\n-Taming can be a long process and can't be done continually. Settlers can try to tame an animal once every 24h.\n- Tamed animals will live alongside settlers. Some animals can be kept in animal pens. To create a pen, place a pen marker in a fenced off or enclosed area.\n<b>Pets</b>\n- Some domestic animals can be trained to become pets.\n- Pets can be assigned to settlers so that they will follow them around and even help out around the settlement. "
tutorial_wild_animals,0,,Tutorial: Wild Animals
tutorial_wild_animals_info,0,,"<style=AlmParagraph>Wild Animals\n</style>- Settlers can hunt and butcher wild animals for meat and leather.\n- Some animals like wolves and boars have a chance to retaliate when hunted.\n- To hunt an animal, a settler needs to be equipped with a ranged weapon."
tutorial_domestic_animals,0,,Tutorial: Domestic Animals
tutorial_domestic_animals_info,0,,"<style=AlmParagraph>Domestic Animals\n</style>- Some wild animals can be tamed.\n- Some animals may attack a settler who is trying to tame them, so beware.\n-Taming can be a long process and can't be done continually. Settlers can try to tame an animal once every 24h.\n- Tamed animals will live alongside settlers. Some animals can be kept in animal pens. To create a pen, place a pen marker in a fenced off or enclosed area."
tutorial_pet_animals,0,,Tutorial: Pets
tutorial_pet_animals_info,0,,<style=AlmParagraph>Pets\n</style>- Some domestic animals can be trained to become pets.\n- Pets can be assigned to settlers so that they will follow them around and even help out around the settlement.
system_cover,0,,Cover Effectiveness
system_cover_info,0,,"-Cover effectiveness indicates what percentage of incoming projectiles will be stopped.\n- Projectiles will ignore cover that is 3x grid spaces in front of the shooter, This means that archers standing behind merlons will be protected but their arrows will not be stopped by the merlon.\n- Almost everything offers some cover, from bushes to torches. This means that for archers to have the best shot, they need a clear, unobstructed line of sight."
system_equipment_quality_info,0,,"- All items like weapons, armour and apparel have a quality level.\n- Quality levels are:<b> flimsy, sturdy, good, fine, superior and flawless</b>.\n- Higher quality levels mean the item is more durable, and has better attributes, such as damage or range.\nSome items may have different modifiers depending on their quality.\n- Your settlers have a higher chance of producing better quality items if their skill in that field is higher. \n- When highly-skilled settlers are in a good mood, their chances of producing a flawless item will also increase slightly.
"
